gene_id	HSMM.longNonPolyA	BJ.longNonPolyA	NHEK.longNonPolyA	HSMM.longPolyA	MCF.7.longNonPolyA	HUVEC.longNonPolyA	K562.longNonPolyA	BJ.longPolyA	AG04450.longNonPolyA	NHEK.longPolyA	HUVEC.longPolyA	MCF.7.longPolyA	HMEC.longNonPolyA	K562.longPolyA	AG04450.longPolyA	HMEC.longPolyA	NHEK.longNonPolyA.1	HEPG2.longNonPolyA	NHEK.longPolyA.1	HEPG2.longPolyA	SK.N.SH_RA.longNonPolyA	A549.longNonPolyA	SK.N.SH_RA.longPolyA	H1.HESC.longNonPolyA	A549.longPolyA	NHLF.longNonPolyA	H1.HESC.longPolyA	GM12878.longNonPolyA	HELA.S3.longNonPolyA	NHLF.longPolyA	HELA.S3.longPolyA	GM12878.longPolyA	entropyExpr	sumExpr	varianceExpr	averageExpr	minExpr	maxExpr	maxExprType	threeTimesRest	nTimesRest	tissSpec	HSMM.longNonPolyA.ExprLabel	BJ.longNonPolyA.ExprLabel	NHEK.longNonPolyA.ExprLabel	HSMM.longPolyA.ExprLabel	MCF.7.longNonPolyA.ExprLabel	HUVEC.longNonPolyA.ExprLabel	K562.longNonPolyA.ExprLabel	BJ.longPolyA.ExprLabel	AG04450.longNonPolyA.ExprLabel	NHEK.longPolyA.ExprLabel	HUVEC.longPolyA.ExprLabel	MCF.7.longPolyA.ExprLabel	HMEC.longNonPolyA.ExprLabel	K562.longPolyA.ExprLabel	AG04450.longPolyA.ExprLabel	HMEC.longPolyA.ExprLabel	NHEK.longNonPolyA.1.ExprLabel	HEPG2.longNonPolyA.ExprLabel	NHEK.longPolyA.1.ExprLabel	HEPG2.longPolyA.ExprLabel	SK.N.SH_RA.longNonPolyA.ExprLabel	A549.longNonPolyA.ExprLabel	SK.N.SH_RA.longPolyA.ExprLabel	H1.HESC.longNonPolyA.ExprLabel	A549.longPolyA.ExprLabel	NHLF.longNonPolyA.ExprLabel	H1.HESC.longPolyA.ExprLabel	GM12878.longNonPolyA.ExprLabel	HELA.S3.longNonPolyA.ExprLabel	NHLF.longPolyA.ExprLabel	HELA.S3.longPolyA.ExprLabel	GM12878.longPolyA.ExprLabel	expressed	transcriptType	geneType	gene_id_short	external_gene_id	withinSubset	gene_biotype	lncRnaName	label
ENSG00000236751.1	0	0	0.003095	0.074537	0	0.001699	0	0	0	0.166095	0.022406	0.009828	0	0	0	0.052134	0.023058	0.052129	0.107445	0.247351	0.000553	0.0112	0.027262	0.012128	0.223077	0	0.003277	0.002312	0.037151	0	0.126155	0	3.37070310392474	1.202892	0.0043652259008871	0.037590375	0	0.247351	HEPG2.longPolyA	none	1.1088144452364	0.223625953224944	none	none	low	mid	none	low	none	none	none	mid	mid	mid	none	none	none	mid	mid	mid	mid	high	low	mid	mid	mid	high	none	low	low	mid	none	mid	none	yes	unknown	derrienLncRNA	ENSG00000236751	ENSG00000236751	rest	nonFunctional	ENSG00000236751	0
ENSG00000236753.1	0.00233	0.002786	8.6e-05	0.034097	0	0.002632	0.016063	0.032214	0.001878	0.074388	0.006298	0.003028	0	0.043875	0.017588	0.060483	0.01481	0.041403	0.035326	0.057963	0.005543	0.006454	0.03229	0.015157	0.062432	0.005377	0.014238	0.007384	0.015788	0.100984	0.040417	0.024425	4.2751631877827	0.777737	0.000638762193950605	0.02430428125	0	0.100984	NHLF.longPolyA	none	1.35753078453514	0.157800539359448	low	mid	low	mid	none	low	mid	mid	low	mid	low	low	none	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000236753	ENSG00000236753	rest	nonFunctional	ENSG00000236753	0
ENSG00000236757.1	0.000403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000403	5.07528125e-09	1.259375e-05	0	0.000403	HSMM.longNonPolyA	HSMM.longNonPolyA	Inf	1	low	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000236757	ENSG00000236757	rest	nonFunctional	ENSG00000236757	0
ENSG00000236760.1	0	0.000215	0	0.000513	0	0	0	0	0	0	0	0.000217	0	0.001087	0	0	0	0.002642	0	0.006643	0.000467	0.00019	0.001566	0.000436	0	0	0	0.001344	0.001382	0	0.000721	0.00025	2.98728107131003	0.017673	1.61556259576613e-06	0.00055228125	0	0.006643	HEPG2.longPolyA	none	2.51438304314913	0.353476100774466	none	low	none	low	none	none	none	none	none	none	none	low	none	low	none	none	none	low	none	low	low	low	low	low	none	none	none	low	low	none	low	low	yes	unknown	derrienLncRNA	ENSG00000236760	ENSG00000236760	rest	nonFunctional	ENSG00000236760	0
ENSG00000236780.1	0	0	0	0	0	0	0.000175	0.002662	0.000395	0	0.001536	0.000431	0	0	0.002848	0	0	0	0.001443	0	0.001125	0	0.004834	0.004639	0.000243	0	0.00778	0.000236	0	0.002425	0.000162	0.00081	3.28103706990876	0.031744	3.28647974193548e-06	0.000992	0	0.00778	H1.HESC.longPolyA	none	1.60943318163012	0.255333377936359	none	none	none	none	none	none	low	low	low	none	low	low	none	none	low	none	none	none	low	none	low	none	low	low	low	none	low	low	none	low	low	low	yes	unknown	derrienLncRNA	ENSG00000236780	ENSG00000236780	rest	nonFunctional	ENSG00000236780	0
ENSG00000236790.1	0	0	0	0.000985	0	0	0.000152	0.00343	0	0	0	0.000284	0	0.000136	0	0	0	0	0	0.00124	0	0	0.000243	0.007785	0	0	0.000473	0.020601	0	0	0	0.025262	2.04597553956669	0.060591	3.30040859344758e-05	0.00189346875	0	0.025262	GM12878.longPolyA	none	1.22625115285666	0.382990546270769	none	none	none	low	none	none	low	low	none	none	none	low	none	low	none	none	none	none	none	low	none	none	low	low	none	none	low	mid	none	none	none	mid	yes	unknown	derrienLncRNA	ENSG00000236790	ENSG00000236790	rest	nonFunctional	ENSG00000236790	1
ENSG00000236799.1	0.003378	0.000449	0	0.002141	0.001899	0.002175	0.001538	0	0.000625	0	0	0.000453	0	0	0	0.00146	0.006192	0.007907	0.001278	0.005328	0.002402	0.000444	0.001859	0.0093	0.000529	0	0.002394	0.002899	0.00088	0.001153	0.00352	0.000448	4.05958671700403	0.060651	5.50247642641129e-06	0.00189534375	0	0.0093	H1.HESC.longNonPolyA	none	1.17617301125585	0.179080293677006	mid	low	none	low	low	low	low	none	low	none	none	low	none	none	none	low	low	low	low	low	mid	low	low	low	low	none	low	low	low	low	low	low	yes	unknown	derrienLncRNA	ENSG00000236799	ENSG00000236799	rest	nonFunctional	ENSG00000236799	0
ENSG00000236800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006003	0	0	0	0.003833	0.964599805932637	0.009836	1.53885669354839e-06	0.000307375	0	0.006003	GM12878.longNonPolyA	none	1.56613618575528	0.521253140814277	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	mid	none	none	none	low	yes	unknown	derrienLncRNA	ENSG00000236800	ENSG00000236800	rest	nonFunctional	ENSG00000236800	0
ENSG00000236819.1	0.019009	0.000186	0	0.534617	0	0	0	0.002039	0	0	0	0	0	0	0	0	0	0	0	0.000242	0	0	0	0	0	0	0.00131	0	0	0	0	0.000478	0.292530627551198	0.557881	0.00891796447475706	0.01743378125	0	0.534617	HSMM.longPolyA	HSMM.longPolyA	28.1244147509075	0.854498719962085	high	low	none	high	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	low	none	none	none	none	low	yes	unknown	derrienLncRNA	ENSG00000236819	ENSG00000236819	rest	nonFunctional	ENSG00000236819	0
ENSG00000236824.1	0.002848	0.001747	0.001165	0.03289	0.00096	0.003897	0.005087	0.275874	0.028086	0.026748	0.003707	0.003485	0.041721	0.025023	0.251165	0.033391	0.00283	0.002355	0.027917	0.002412	0.00068	0.0037	0.002821	0.001178	0.080777	0.001375	0.00138	0.001143	0.00236	0.045318	0.013452	0.000309	3.18991859054318	0.927801	0.00413002047417641	0.02899378125	0.000309	0.275874	BJ.longPolyA	none	1.09837756056775	0.295556342005889	mid	low	low	mid	low	low	mid	mid	high	low	low	low	high	mid	high	mid	low	low	mid	low	low	mid	low	low	mid	low	low	low	low	mid	mid	low	yes	unknown	derrienLncRNA	ENSG00000236824	ENSG00000236824	rest	nonFunctional	ENSG00000236824	1
ENSG00000236829.4	0	0.000871	0	0.001006	0.010386	0.001041	0.002388	0.002893	0.001368	0.002562	0.006732	0.010547	0	0.002348	0.006177	0.001713	0.00096	0.016412	0.000902	0.009499	0.002741	0.000925	0.029503	0.019708	0.005596	0.002003	0.015884	0.002433	0.007813	0.004419	0.00099	0.001622	4.11387448809133	0.171442	4.59397365120968e-05	0.0053575625	0	0.029503	SK.N.SH_RA.longPolyA	none	1.49700629186117	0.195448889174241	none	low	none	low	mid	low	low	low	low	low	low	mid	none	low	low	low	low	mid	low	low	mid	low	mid	mid	low	low	mid	low	mid	low	low	low	yes	unknown	derrienLncRNA	ENSG00000236829	ENSG00000236829	rest	nonFunctional	ENSG00000236829	0
ENSG00000236830.1	0.000291	0.00234	0.000835	0.015175	0.062202	0.001849	0.001641	0.055097	0.003869	0.022703	0.011827	0.138536	0	0.002204	0.032121	0.011941	0.008495	0.006901	0.016102	0.004173	0.005694	0.00059	0.046655	0.006962	0.007899	0.005995	0.008417	0.000232	0.005427	0.069147	0.015564	0.001485	3.79589040218658	0.572369	0.000833234352128024	0.01788653125	0	0.138536	MCF.7.longPolyA	none	2.00349979030182	0.252931938860114	low	mid	low	mid	high	low	low	mid	mid	low	low	high	none	low	mid	low	low	low	mid	low	mid	low	mid	low	mid	mid	low	low	low	mid	mid	low	yes	unknown	derrienLncRNA	ENSG00000236830	ENSG00000236830	rest	nonFunctional	ENSG00000236830	1
ENSG00000236833.1	0	0	0	0	0.000648	0	0.000447	0.002441	0	0	0	0.003671	0	0.001251	0.000928	0.002389	0.000343	0.000812	0	0.003604	0.000883	0.000705	0.002612	0.001305	0.006978	0	0.003231	0	0.002432	0.000545	0	0.00021	3.76142327632171	0.035435	2.5130613296371e-06	0.00110734375	0	0.006978	A549.longPolyA	none	1.90084445655135	0.216433413449901	none	none	none	none	low	none	low	low	none	none	none	low	none	low	low	low	low	low	none	low	low	low	low	low	low	none	low	none	low	low	none	low	yes	unknown	derrienLncRNA	ENSG00000236833	ENSG00000236833	rest	nonFunctional	ENSG00000236833	0
ENSG00000236846.1	0	0	0	0	0	0	0.003239	0	0.000175	0	0	0.000249	0	0.011829	0	0	0.002085	0	0.001075	0	0	0	0	0	0	0	0.001343	0.006219	0	0	0	0.009373	2.44818688101591	0.035587	7.89575795866935e-06	0.00111209375	0	0.011829	K562.longPolyA	none	1.26202923290302	0.321704119517381	none	none	none	none	none	none	mid	none	low	none	none	low	none	mid	none	none	low	none	low	none	none	none	none	none	none	none	low	mid	none	none	none	mid	yes	unknown	derrienLncRNA	ENSG00000236846	ENSG00000236846	rest	nonFunctional	ENSG00000236846	0
ENSG00000236849.1	0	0.000492	0	0.010191	0	0.000682	0	0.001769	0	0	0.002729	0	0	0.000389	0	0	0	0	0	0.003124	0	0.000582	0.000366	0	0.021201	0	0	0	0	0.001369	0	0.000906	2.34365018376016	0.0438	1.67016127741936e-05	0.00136875	0	0.021201	A549.longPolyA	none	2.08036502796585	0.430746538702812	none	low	none	low	none	low	none	low	none	none	low	none	none	low	none	none	none	none	none	low	none	low	low	none	mid	none	none	none	none	low	none	low	yes	unknown	derrienLncRNA	ENSG00000236849	ENSG00000236849	rest	nonFunctional	ENSG00000236849	0
ENSG00000236854.1	0	0	0	0	0	0	0	0.002103	0.000669	0	0	0	0	0	0	0	0	0	0	0	0.001005	0	0.003096	0	0.000378	0	0	0	0	0.000823	0	0	2.25027543286863	0.008074	4.59627512096774e-07	0.0002523125	0	0.003096	SK.N.SH_RA.longPolyA	none	1.47218259629101	0.358947552140231	none	none	none	none	none	none	none	low	low	none	none	none	none	none	none	none	none	none	none	none	low	none	low	none	low	none	none	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000236854	ENSG00000236854	rest	nonFunctional	ENSG00000236854	0
ENSG00000236889.1	0	0	0	0.002453	0	0	0.002903	0.00374	0	0	0	0.005141	0	0.000837	0	0	0	0	0	0.000683	0	0	0	0	0.002016	0	0	0.002614	0	0	0.001887	0.0018	3.12612170219144	0.024074	1.79406473790323e-06	0.0007523125	0	0.005141	MCF.7.longPolyA	none	1.37459893048128	0.230102306543328	none	none	none	low	none	none	low	low	none	none	none	low	none	low	none	none	none	none	none	low	none	none	none	none	low	none	none	low	none	none	low	low	yes	unknown	derrienLncRNA	ENSG00000236889	ENSG00000236889	rest	nonFunctional	ENSG00000236889	0
ENSG00000236908.2	0.000575	0.000431	0	0.002996	0.002968	0	0	0.001195	0.00014	0.007585	0	0.003577	0	0	0.001089	0.002902	0.004912	0	0.005557	0.000306	0.000938	0.000863	0.000568	0.001265	0.000681	0	0.000301	0.000107	0	0.000267	0.000447	0.000111	3.72404025875133	0.039781	3.53961458770161e-06	0.00124315625	0	0.007585	NHEK.longPolyA	none	1.36494511427029	0.211216072950704	low	low	none	low	low	none	none	low	low	low	none	low	none	none	low	low	low	none	low	low	low	low	low	low	low	none	low	low	none	low	low	low	yes	unknown	derrienLncRNA	ENSG00000236908	ENSG00000236908	rest	nonFunctional	ENSG00000236908	0
ENSG00000236914.2	0	0.001305	0	0.048328	0	0.004825	0	0.049243	0.006317	0.018794	0.052684	0.007673	0	0	0.031107	0.017709	0.003359	0.005455	0.00288	0.011545	0.001724	0.002902	0.008409	0.021968	0.01314	0	0.013012	0.00818	0.004084	0.119217	0	0.004126	3.68326511332778	0.457986	0.000585231595092742	0.0143120625	0	0.119217	NHLF.longPolyA	none	2.26286918229443	0.267231673690135	none	low	none	mid	none	low	none	mid	mid	low	mid	mid	none	none	mid	low	low	low	low	mid	low	mid	low	mid	mid	none	mid	mid	low	mid	none	low	yes	unknown	derrienLncRNA	ENSG00000236914	ENSG00000236914	rest	nonFunctional	ENSG00000236914	0
ENSG00000236921.1	0	0	0	0.003163	0	0	0	0	0.00158	0	0	0.014959	0	0	0	0	0.001442	0	0.001919	0	0	0	0.000964	0	0	0	0	0	0.000869	0	0.000796	0	2.08483371842566	0.025692	7.21694140322581e-06	0.000802875	0	0.014959	MCF.7.longPolyA	MCF.7.longPolyA	4.72937085045843	0.50086480378548	none	none	none	low	none	none	none	none	low	none	none	mid	none	none	none	none	low	none	low	none	none	none	low	none	none	none	none	none	low	none	low	none	yes	unknown	derrienLncRNA	ENSG00000236921	ENSG00000236921	rest	nonFunctional	ENSG00000236921	0
ENSG00000236924.1	0	0	0	0	0.000621	0	0	0	0	0	0.003709	0.041456	0	0	0	0.006682	0	0.006324	0.000418	0.079385	0.000392	0.004897	0.0142	0.00934	0.333895	0	0.192159	0.015523	0.002459	0.000763	0.025101	0.370814	2.47703381706417	1.108138	0.00828548766344758	0.0346293125	0	0.370814	GM12878.longPolyA	none	1.11057068839006	0.323350452010218	none	none	none	none	low	none	none	none	none	none	low	mid	none	none	none	low	none	low	low	mid	low	mid	mid	low	high	none	high	mid	low	low	mid	high	yes	unknown	derrienLncRNA	ENSG00000236924	ENSG00000236924	rest	nonFunctional	ENSG00000236924	0
ENSG00000236947.1	0	0.000104	0	0.000545	0	0	0	0.000764	0	0	0	0.00289	0	0.000652	0.000805	0	0	0	0.000326	0.001511	0.000714	0.000217	0.005351	0.001886	0.009195	0	0.004776	0	0	0.005322	0.002716	0.00118	3.38099635400232	0.038954	4.59629015725806e-06	0.0012173125	0	0.009195	A549.longPolyA	none	1.71837039805644	0.248186881645941	none	low	none	low	none	none	none	low	none	none	none	low	none	low	low	none	none	none	low	low	low	low	low	low	mid	none	low	none	none	low	low	low	yes	unknown	derrienLncRNA	ENSG00000236947	ENSG00000236947	rest	nonFunctional	ENSG00000236947	0
ENSG00000236948.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001921	0	0	0	0	0	0.004059	0	0	0	0	0	0.905722074689244	0.00598	6.14458370967742e-07	0.000186875	0	0.004059	H1.HESC.longPolyA	none	2.11296199895888	0.572300735160605	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	low	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000236948	ENSG00000236948	rest	nonFunctional	ENSG00000236948	0
ENSG00000236975.1	0	0	0	0	0.013406	0	0	0.001721	0.00033	0	0	0.091164	0	0	0	0	0	0	0	0.000606	0	0	0.000712	0.004229	0	0.001054	0.001031	0	0	0.001339	0.005182	0	1.4055751817871	0.120774	0.000260884557899193	0.0037741875	0	0.091164	MCF.7.longPolyA	MCF.7.longPolyA	6.80023869908996	0.632605280008216	none	none	none	none	mid	none	none	low	low	none	none	mid	none	none	none	none	none	none	none	low	none	none	low	low	none	low	low	none	none	low	low	none	yes	unknown	derrienLncRNA	ENSG00000236975	ENSG00000236975	rest	nonFunctional	ENSG00000236975	0
ENSG00000236983.1	0.004202	0	0.000546	0	0.002807	0	0	0.002357	0.000306	0.058619	0.000715	0.000715	0	0.001055	0	0.004671	0.069812	0.018275	0.056265	0.004864	0.003346	0.006991	0.003969	0.002935	0.00593	0	0.001461	0.007804	0.009048	0.000615	0	0.003147	3.1915232945909	0.270455	0.000318635522079637	0.00845171875	0	0.069812	NHEK.longNonPolyA.1	none	1.19094491547109	0.265538337913781	mid	none	low	none	low	none	none	low	low	mid	low	low	none	low	none	low	mid	mid	mid	low	mid	mid	low	low	low	none	low	mid	mid	low	none	low	yes	unknown	derrienLncRNA	ENSG00000236983	ENSG00000236983	rest	nonFunctional	ENSG00000236983	0
ENSG00000236989.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000425	0	0	0	0.008807	0	0	0.009541	0	0	0	0	0	1.13224378439655	0.018773	5.08907281350806e-06	0.00058665625	0	0.009541	H1.HESC.longPolyA	none	1.08334279550358	0.447923542395719	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	low	none	none	low	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000236989	ENSG00000236989	rest	nonFunctional	ENSG00000236989	0
ENSG00000236990.1	0.000222	0	0	0.000291	0.000762	0	0.000115	0	0.000721	0	0.001721	0	0	0	0.000365	0	0	0	0.000384	0	0.000238	0	0.000373	0	0	0	0	0	0	0.00191	0	0	2.96222044683088	0.007102	2.17995802419355e-07	0.0002219375	0	0.00191	NHLF.longPolyA	none	1.10981987216734	0.273907650597451	low	none	none	low	low	none	low	none	low	none	low	none	none	none	low	none	none	none	low	none	low	none	low	none	none	none	none	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000236990	ENSG00000236990	rest	nonFunctional	ENSG00000236990	0
ENSG00000237013.1	0	0	0	0	0	0.003192	0	0.003543	0.00125	0.002173	0.018648	0.00043	0	0	0.007052	0.003463	0	0	0.002365	0	0.001705	0	0.009119	0	0	0	0	0	0	0.012727	0	0	3.00744626898244	0.065667	1.798581028125e-05	0.00205209375	0	0.018648	HUVEC.longPolyA	none	1.46523139781567	0.285428680821073	none	none	none	none	none	low	none	low	low	low	low	low	none	none	low	low	none	none	low	none	low	none	low	none	none	none	none	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000237013	ENSG00000237013	rest	nonFunctional	ENSG00000237013	0
ENSG00000237036.2	0.002718	0.004545	0.006021	0.018269	0.006143	0.005402	0.003394	0.026111	0.002829	0.016158	0.036251	0.003696	0	0.036615	0.016223	0.009441	0.001293	0.030745	0.016956	0.024712	0.00452	0.001467	0.047989	0.005959	0.008921	0.000339	0.015922	0.01249	0.031181	0.026607	0.022488	0.043124	4.4360383510241	0.488529	0.000184868577224798	0.01526653125	0	0.047989	SK.N.SH_RA.longPolyA	none	1.11281421018458	0.127448709488504	mid	mid	mid	mid	mid	low	mid	mid	mid	low	mid	low	none	mid	mid	low	low	mid	mid	mid	mid	low	mid	low	mid	low	mid	mid	mid	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000237036	ENSG00000237036	rest	nonFunctional	ENSG00000237036	0
ENSG00000237063.1	0	0	0	0	0	0	0	0	0	0	0	0.001013	0	0	0	0	0	0.000361	0	0	0	0	0	0	0.000296	0	0	0	0	0	0.001145	0	1.78015765609192	0.002815	7.44354506048387e-08	8.796875e-05	0	0.001145	HELA.S3.longPolyA	none	1.13030602171767	0.375704147655713	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	low	none	none	none	none	none	none	low	none	none	none	none	none	low	none	yes	unknown	derrienLncRNA	ENSG00000237063	ENSG00000237063	rest	nonFunctional	ENSG00000237063	0
ENSG00000237074.1	0.000311	0	0	0	0	0	0	0	0	0	0	0.00034	0	0	0.001155	0	0	0.000485	0.000232	0	0	0	0.000698	0	0	0	0	0	0.00084	0	0.003782	0.000391	2.51369128146243	0.008234	4.95673963709678e-07	0.0002573125	0	0.003782	HELA.S3.longPolyA	HELA.S3.longPolyA	3.27445887445887	0.413189694597593	low	none	none	none	none	none	none	none	none	none	none	low	none	none	low	none	none	low	low	none	none	none	low	none	none	none	none	none	low	none	low	low	yes	unknown	derrienLncRNA	ENSG00000237074	ENSG00000237074	rest	nonFunctional	ENSG00000237074	0
ENSG00000237087.1	0	0	0	0.000577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027588	0	0	0.223688	0	0	0	0	0	0.521536454594445	0.251853	0.00157469569650706	0.00787040625	0	0.223688	H1.HESC.longPolyA	H1.HESC.longPolyA	8.10816296940699	0.75853394026707	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	mid	none	none	high	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000237087	ENSG00000237087	rest	nonFunctional	ENSG00000237087	0
ENSG00000237094.3	0.010228	0.003635	0.008324	0.048307	0.043818	0.027062	0.149282	0.12652	0.004144	0.12859	0.218726	0.106374	0.015444	0.429535	0.031125	0.0635	0.047546	0.069543	0.034684	0.149575	0.017153	0.003375	0.531465	0.184108	0.054591	0.011739	0.761593	0.040825	0.055637	0.060992	0.037442	0.038486	3.94711505963877	3.513368	0.027903487292129	0.10979275	0.003375	0.761593	H1.HESC.longPolyA	none	1.43300687721675	0.232718448308126	mid	mid	mid	mid	high	mid	high	mid	mid	mid	mid	mid	mid	high	mid	mid	mid	mid	mid	high	mid	mid	high	high	mid	mid	high	mid	mid	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000237094	ENSG00000237094	rest	nonFunctional	ENSG00000237094	0
ENSG00000237119.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001147	0	0	0	0.004232	0.747624118829035	0.005379	5.9100828125e-07	0.00016809375	0	0.004232	GM12878.longPolyA	GM12878.longPolyA	3.68962510897995	0.659678484778927	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	low	yes	unknown	derrienLncRNA	ENSG00000237119	ENSG00000237119	rest	nonFunctional	ENSG00000237119	0
ENSG00000237153.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002754	0	0.000596	0	0.035238	0.484388757117078	0.038588	3.88104539193548e-05	0.001205875	0	0.035238	GM12878.longPolyA	GM12878.longPolyA	12.7952069716776	0.788272353488087	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	low	none	mid	yes	unknown	derrienLncRNA	ENSG00000237153	ENSG00000237153	rest	nonFunctional	ENSG00000237153	0
ENSG00000237166.1	0	0.000205	0	0.000359	0	0	0.000128	0	0.000289	0.019981	0	0.000599	0	0.001236	0	0.012491	0.006629	0.000901	0.008434	0.001246	0	0.000571	0.000208	0.000306	0.000582	0	0	0.000502	0.000859	0.000778	0.003229	7e-04	2.98410722932726	0.060233	1.85419642731855e-05	0.00188228125	0	0.019981	NHEK.longPolyA	none	1.59963173484909	0.32121071735598	none	low	none	low	none	none	low	none	low	low	none	low	none	low	none	low	low	low	low	low	none	low	low	low	low	none	none	low	low	low	low	low	yes	unknown	derrienLncRNA	ENSG00000237166	ENSG00000237166	rest	nonFunctional	ENSG00000237166	0
ENSG00000237167.1	0.000232	0.000112	0	0.010473	0	0	0	0.003266	0	0.013841	0.005083	0	0	0	0	0.000802	0.019328	0.003055	0.010427	0.004697	0.00089	0	0.000682	0	0	0	0	0	0.00387	0	0	0	3.07505862096545	0.076758	2.20733755766129e-05	0.0023986875	0	0.019328	NHEK.longNonPolyA.1	none	1.39643089372155	0.260605736897506	low	low	none	low	none	none	none	low	none	low	low	none	none	none	none	low	mid	low	mid	low	low	none	low	none	none	none	none	none	low	none	none	none	yes	unknown	derrienLncRNA	ENSG00000237167	ENSG00000237167	rest	nonFunctional	ENSG00000237167	0
ENSG00000237187.3	0.001392	0.018308	0.000123	0.092539	3.8e-05	0.019082	0	0.177548	0.022027	0.001099	0.041017	0.002181	0.000343	0.00016	0.115205	0.024001	0.000574	0.014609	0.001599	0.016799	0.014885	0.001862	0.048917	0.003524	0.032737	0.001959	0.001405	0.001492	0.020847	0.269397	0.022087	0.000819	3.4081687850482	0.968575	0.00339353500816028	0.03026796875	0	0.269397	NHLF.longPolyA	none	1.51731926014374	0.280970641703216	low	high	low	mid	low	mid	none	mid	mid	low	mid	low	low	low	mid	mid	low	mid	low	mid	mid	mid	mid	low	mid	low	low	low	mid	mid	mid	low	yes	unknown	derrienLncRNA	ENSG00000237187	ENSG00000237187	rest	nonFunctional	ENSG00000237187	0
ENSG00000237188.1	0.000202	0.004637	0.000333	0.122314	0.003258	0.012331	0.010751	0.152335	0.014314	0.093897	0.041124	0.250691	0	0.031323	0.144081	0.038476	0.010338	0.019519	0.068047	0.146648	0.015503	0.002247	0.179183	0.035303	0.086813	0	0.015031	0.029756	0.026456	0.339193	0.089114	0.069976	4.0632782863042	2.053194	0.00648284529493145	0.0641623125	0	0.339193	NHLF.longPolyA	none	1.35303221894683	0.189496080409714	low	mid	low	mid	low	mid	mid	mid	mid	mid	mid	high	none	mid	mid	mid	mid	mid	mid	mid	mid	mid	high	mid	mid	none	mid	mid	mid	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000237188	ENSG00000237188	rest	nonFunctional	ENSG00000237188	0
ENSG00000237208.1	0	0	0	0	0.009266	0	0.00041	0	0	0	0	0.003385	0	0	0	0	0	0	0	0	0	0	0	0.029364	0	0	0.003917	0	0.003616	0	0	0	1.78363362459488	0.049958	2.93598102217742e-05	0.0015611875	0	0.029364	H1.HESC.longNonPolyA	H1.HESC.longNonPolyA	3.16900496438593	0.504863853076929	none	none	none	none	mid	none	low	none	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	mid	none	none	low	none	low	none	none	none	yes	unknown	derrienLncRNA	ENSG00000237208	ENSG00000237208	rest	nonFunctional	ENSG00000237208	0
