filename	dccAccession	size	cell	antibody	dataType	view	geoSampleAccession	md5sum	dateSubmitted	lab	dataVersion	url	softwareVersion	exprdir	controlId	type	grant	setType	control	dateUnrestricted	spikeInPool	composite	replicate	labExpId	readType	seqPlatform	bioRep	localization	project	tableName	rnaExtract	treatment	protocol	dateResubmitted	origAssembly	labProtocolId	labVersion	strand	objStatus	subId	geoSampleAccesion	#N/A
wgEncodeSydhTfbsHelas3Zzz3StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001872	1.3G	HeLa-S3	ZZZ3	ChipSeq	Signal	GSM935416	eae91e477934800929f6408b930806c3	2010-08-17	Harvard(Weissman)	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsHelas3Zzz3StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000612	bigWig	Snyder	exp	std													None										
wgEncodeBroadHistoneNhekH3k27acStdAln.bb	wgEncodeEH000064	2.8M	NHEK	H3K27ac	ChipSeq	Peaks	GSM733674	03bf77d5366de0e8bd84a5d9489f7439	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeBroadHistoneNhekH3k27acStdAln.bb	MACS	hub	wgEncodeEH000072	bigBed	Bernstein	exp	std															2010-11-05	hg18							
peakSeq.optimal.wgEncodeHaibTfbsHtb11NrsfPcr2xAlnRep0_vs_wgEncodeHaibTfbsHtb11ControlPcr2xAlnRep0.bb	wgEncodeEH001547	458K	HTB-11	NRSF	ChipSeq	Peaks	GSM1010735	0c5ac16c9d964a395fd993d4d0f52fb6	2010-08-06	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsHtb11NrsfPcr2xAlnRep0_vs_wgEncodeHaibTfbsHtb11ControlPcr2xAlnRep0.bb	PeakSeq	hub	SL108	bigBed	Myers	exp						SL83								None	PCR2x									
wgEncodeBroadHistoneOsteoblH2azStdAln.bb	wgEncodeEH001042	3.7M	Osteobl	H2A.Z	ChipSeq	Peaks	GSM733766	6d9428e1bceec2da6e0d7487d8626eb9	2010-11-16	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeBroadHistoneOsteoblH2azStdAln.bb	MACS	hub	wgEncodeEH001056	bigBed	Bernstein	exp	std																hg19							
peakSeq.optimal.wgEncodeSydhTfbsHepg2Nrf1IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	wgEncodeEH001802	362K	HepG2	Nrf1	ChipSeq	Peaks	GSM935648	200d8e2c46bb41bf5115633c003e6d79	2010-06-11	Stanford	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHepg2Nrf1IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH001791	bigBed	Snyder	exp	IgG-rab													None										
wgEncodeBroadHistoneNhdfadH3k4me2StdAln.bb	wgEncodeEH001052	3.4M	NHDF-Ad	H3K4me2	ChipSeq	Peaks	GSM733753	abd86b17dc566eb7b100ec00a3fac80e	2010-11-19	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeBroadHistoneNhdfadH3k4me2StdAln.bb	MACS	hub	wgEncodeEH001055	bigBed	Bernstein	exp	std																hg19							
wgEncodeHaibTfbsH1hescYy1c20Pcr1xAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001567	1.5G	H1-hESC	YY1_(C-20)	ChipSeq	Signal	GSM803513	e405798ec559e4da807e0c7d95422f73	2010-09-15	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsH1hescYy1c20Pcr1xAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL1398	bigWig	Myers	exp						SL1657								None	v041610.2									
wgEncodeBroadHistoneNhekH3k4me3StdAln.bb	wgEncodeEH000068	2.0M	NHEK	H3K4me3	ChipSeq	Peaks	GSM733720	a0845a8a83b0ec3d526a5aa4bd6c6e7d	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeBroadHistoneNhekH3k4me3StdAln.bb	MACS	hub	wgEncodeEH000072	bigBed	Bernstein	exp	std															2010-11-05	hg18							
wgEncodeUwHistoneGm06990H3k27me3StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000427	851M	GM06990	H3K27me3	ChipSeq	Signal	GSM945205	0ab3f47b60afde3efca05cd6bd77508d	2009-10-20	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwHistoneGm06990H3k27me3StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000455	bigWig	Stam	exp	std															2010-06-14								
wgEncodeOpenChromFaireGm12892Pk.bb	wgEncodeEH001117	5.4M	GM12892		FaireSeq	Peaks	GSM864357	52463db290d1765c14220bfd1a40b882	2010-10-15	UNC	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/faire_fseq_peaks/wgEncodeOpenChromFaireGm12892Pk.bb	F-Seq	faire_fseq_peaks	generic_female	bigBed	Crawford																									
peakSeq.optimal.wgEncodeSydhTfbsNb4Pol2StdAlnRep0_vs_wgEncodeSydhTfbsNb4InputStdAlnRep1.bb	wgEncodeEH000618	978K	NB4	Pol2	ChipSeq	Peaks	GSM935354	c311bcd0c287d4c83d1f5d69ef091809	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsNb4Pol2StdAlnRep0_vs_wgEncodeSydhTfbsNb4InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000617	bigBed	Snyder	exp	std													None										
peakSeq.optimal.wgEncodeSydhTfbsHepg2CebpbForsklnStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.bb	wgEncodeEH000750	914K	HepG2	CEBPB	ChipSeq	Peaks	GSM935622	5da5ee7b8ee4ed1d466790884f0b09b1	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHepg2CebpbForsklnStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000755	bigBed	Snyder	exp	std													forskolin										
spp.optimal.wgEncodeSydhTfbsGm15510Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggmusAlnRep0.bb	wgEncodeEH000714	1.2M	GM15510	Pol2	ChipSeq	Peaks	GSM935291	33920d453a7a622fb0ebc97abf50d244	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsGm15510Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggmusAlnRep0.bb	SPP	hub	wgEncodeEH000713	bigBed	Snyder	exp	IgG-mus													None										
peakSeq.optimal.wgEncodeSydhTfbsK562Brf2StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000767	122K	K562	BRF2	ChipSeq	Peaks	GSM935490	4004a7a12b68a934bec59dd5b8a7ff63	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Brf2StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed	Snyder	exp	std													None										
wgEncodeHaibTfbsK562Elf1sc631V0416102Aln_2Reps.norm5.rawsignal.bw	wgEncodeEH001619	1.4G	K562	ELF1_(SC-631)	ChipSeq	Signal	GSM803494	6644aa87a530fddcdbf6b746e92dfefa	2010-12-22	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsK562Elf1sc631V0416102Aln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL1396	bigWig	Myers	exp						SL2950								None	v041610.2									
wgEncodeHaibTfbsH1hescEgr1V0416101Aln_2Reps.norm5.rawsignal.bw	wgEncodeEH001538	1.5G	H1-hESC	Egr-1	ChipSeq	Signal	GSM803430	172ffc73913f3ec6e102ec4cbffd7c90	2010-05-27	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsH1hescEgr1V0416101Aln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL969	bigWig	Myers	exp						SL1482								None	v041610.1									
wgEncodeUwHistoneHpafH3k4me3StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000957	411M	HPAF	H3K4me3	ChipSeq	Signal	GSM945292	ad5004bef9f9c4d063c234645b687a7f	2010-10-23	UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwHistoneHpafH3k4me3StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000958	bigWig	Stam	exp	std																							
wgEncodeUwHistoneGm06990H3k4me3StdAln.bb	wgEncodeEH000417	2.0M	GM06990	H3K4me3	ChipSeq	Peaks	GSM945179	1c3b9a73c671b284ff9a305063ac8020	2009-10-13	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeUwHistoneGm06990H3k4me3StdAln.bb	MACS	hub	wgEncodeEH000455	bigBed	Stam	exp	std															2010-06-11	hg18							
wgEncodeOpenChromFaireGm19239Pk.bb	wgEncodeEH000580	5.6M	GM19239		FaireSeq	Peaks	GSM864358	17527afcb57d12bd3a3de08e56e37482	2009-12-18	UNC	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/faire_fseq_peaks/wgEncodeOpenChromFaireGm19239Pk.bb	F-Seq	faire_fseq_peaks	generic_male	bigBed	Crawford																	2010-06-16	hg18							
peakSeq.optimal.wgEncodeUchicagoTfbsK562Egata2ControlAlnRep0_vs_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	wgEncodeEH001208	658K	K562	eGFP-GATA2	ChipSeq	Peaks	GSM777641	3cf6c2805902c1a08a89a4544b2f5419	2011-01-27	UChicago	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUchicagoTfbsK562Egata2ControlAlnRep0_vs_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	PeakSeq	hub	K562/Input/Control	bigBed	White	exp	Control																							
wgEncodeCshlLongRnaSeqHuvecCellLongnonpolyaPlusRawSigRep1.bigWig	wgEncodeEH000188	196M	HUVEC		RnaSeq	PlusSignal	GSM767856	e427102b798b568407c58059dc5a1e4d	2010-12-23	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHuvecCellLongnonpolyaPlusRawSigRep1.bigWig		hub		bigWig	Gingeras			2011-09-23	Nist14	wgEncodeCshlLongRnaSeq	1	LID8788	2x76D	Illumina_GA2x	009WC	cell	wgEncode	wgEncodeCshlLongRnaSeqHuvecCellLongnonpolyaPlusRawSigRep1	longNonPolyA											
spp.optimal.wgEncodeSydhTfbsHelas3E2f1StdAlnRep0_VS_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH000699	674K	HeLa-S3	E2F1	ChipSeq	Peaks	GSM935484	056ba9e4174d1b62c8be049ca76c786b	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsHelas3E2f1StdAlnRep0_VS_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	SPP	hub	wgEncodeEH000612	bigBed	Snyder	exp	std													None										
peakSeq.optimal.wgEncodeHaibTfbsHepg2NrsfPcr2xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr2xAlnRep0.bb	wgEncodeEH001549	514K	HepG2	NRSF	ChipSeq	Peaks	GSM803344	bafc9b71f2747bcf6bdb2379d95a7c77	2010-06-21	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsHepg2NrsfPcr2xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr2xAlnRep0.bb	PeakSeq	hub	SL294	bigBed	Myers	exp						SL273								None	PCR2x									
spp.optimal.wgEncodeSydhTfbsHepg2Srebp1InslnStdAlnRep0_VS_wgEncodeSydhTfbsHepg2InputInslnStdAlnRep0.bb	wgEncodeEH000759	442K	HepG2	SREBP1	ChipSeq	Peaks	GSM935627	85b7f64f2a383ead80499a501f3d13fc	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsHepg2Srebp1InslnStdAlnRep0_VS_wgEncodeSydhTfbsHepg2InputInslnStdAlnRep0.bb	SPP	hub	wgEncodeEH000756	bigBed	Snyder	exp	std													insulin										
peakSeq.optimal.wgEncodeSydhTfbsGm12878P300n15StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH002037	546K	GM12878	p300_(N-15)	ChipSeq	Peaks	GSM935562	fb4f0423126144fe48c829ce4fd7761e	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878P300n15StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed	Snyder	exp	std													None										
wgEncodeUwTfbsAg10803InputStdAln_1Reps.norm5.rawsignal.bw	wgEncodeEH000936	1.7G	AG10803	Input	ChipSeq	Signal	GSM749734	0e365478d9ea4d78cd3b58d7252e7c81	2010-10-23	UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwTfbsAg10803InputStdAln_1Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000936	bigWig	Stam	input	std																							
wgEncodeHaibTfbsGm12878Usf1Pcr2xAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001468	1.6G	GM12878	USF-1	ChipSeq	Signal	GSM803347	0bf1902aaec0f3ad54be90708c14dd9f	2009-07-02	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsGm12878Usf1Pcr2xAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL217	bigWig	Myers	exp						SL448								None	PCR2x	2010-06-21								
wgEncodeOpenChromDnase8988tAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001103	1.3G	8988T		DnaseSeq	Signal	GSM816667	66922160bede70c506499edc84ec37c1	2010-11-01	Duke	post ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeOpenChromDnase8988tAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	generic_female	bigWig	Crawford																									
wgEncodeSydhTfbsHelas3Irf3IggrabAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001788	1.3G	HeLa-S3	IRF3	ChipSeq	Signal	GSM935570	8869b6f3667a9b34c01c0e39248dab0f	2010-04-27	Stanford	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsHelas3Irf3IggrabAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000744	bigWig	Snyder	exp	IgG-rab													None										
wgEncodeSydhTfbsH1hescRfx5n494IggrabAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001835	1.2G	H1-hESC	RFX5_(N-494)	ChipSeq	Signal	GSM935382	98a11ba39d5e79034ec7a794da930ab3	2011-01-18	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsH1hescRfx5n494IggrabAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH001834	bigWig	Snyder	exp	IgG-rab													None										
wgEncodeDukeDnaseH9ES.fdr01peaks.hg19.bb	wgEncodeEH000594	2.7M	H9ES		DnaseSeq	Peaks	GSM816629	3b0756b6ce23ace8a3f9409839db0fa6		Duke	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeDukeDnaseH9ES.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
wgEncodeHaibTfbsT47dControlV0416102Dmso2Aln_1Reps.norm5.rawsignal.bw	wgEncodeEH001631	1.6G	T-47D	Control	ChipSeq	Signal	GSM803433	80a21dbd3e00f0439e0b5a1046dbbbb3	2011-01-21	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsT47dControlV0416102Dmso2Aln_1Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL1881	bigWig	Myers	input						SL1881								DMSO_0.02pct	v041610.2									
peakSeq.optimal.wgEncodeBroadHistoneHuvecPol2bStdAlnRep0_vs_wgEncodeBroadHistoneHuvecControlStdAlnRep0.bb	wgEncodeEH000061	482K	HUVEC	Pol2(b)	ChipSeq	Peaks	GSM733749	2968910f5c90ae9a1723fbc15fcb4677	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeBroadHistoneHuvecPol2bStdAlnRep0_vs_wgEncodeBroadHistoneHuvecControlStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000060	bigBed	Bernstein	exp	std															2010-11-05								
wgEncodeBroadHistoneNhaControlStdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001027	694M	NH-A	Control	ChipSeq	Signal	GSM733678	b7179542522f0b2145bba11c4b7b61c7	2010-07-12	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneNhaControlStdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH001027	bigWig	Bernstein	exp	std															2010-11-05								
wgEncodeHaibTfbsK562Thap1sc98174V0416101Aln_2Reps.norm5.rawsignal.bw	wgEncodeEH001655	1.6G	K562	THAP1_(SC-98174)	ChipSeq	Signal	GSM803408	4433a5855dcfb2e34050c957e642fc52	2011-01-21	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsK562Thap1sc98174V0416101Aln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL2455	bigWig	Myers	exp						SL2202								None	v041610.1									
spp.optimal.wgEncodeSydhTfbsHepg2Srebp1PravastStdAlnRep0_VS_wgEncodeSydhTfbsHepg2InputPravastStdAlnRep0.bb	wgEncodeEH000642	290K	HepG2	SREBP1	ChipSeq	Peaks	GSM935315	aabfd11630328559a6b699ff441b1378	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsHepg2Srebp1PravastStdAlnRep0_VS_wgEncodeSydhTfbsHepg2InputPravastStdAlnRep0.bb	SPP	hub	wgEncodeEH000640	bigBed	Snyder	exp	std													pravastatin										
wgEncodeSydhTfbsGm12878Stat1StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001852	1.3G	GM12878	STAT1	ChipSeq	Signal	GSM935612	828c1572afa28efe524f5a52770a36bd	2011-01-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsGm12878Stat1StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000625	bigWig	Snyder	exp	std													None										
wgEncodeDukeDnaseHSMMemb.fdr01peaks.hg19.bb	wgEncodeEH002550	2.1M	HSMM_emb		DnaseSeq	Peaks	GSM1008592	97c845db9bb81dfa89eeaf2c0e206cc5		Duke	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeDukeDnaseHSMMemb.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
peakSeq.optimal.wgEncodeHaibTfbsU87NrsfPcr2xAlnRep0_vs_wgEncodeHaibTfbsU87ControlPcr2xAlnRep0.bb	wgEncodeEH001554	466K	U87	NRSF	ChipSeq	Peaks	GSM803372	222fbd0eec621d605c62d3c59af93525	2010-08-06	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsU87NrsfPcr2xAlnRep0_vs_wgEncodeHaibTfbsU87ControlPcr2xAlnRep0.bb	PeakSeq	hub	SL103	bigBed	Myers	exp						SL88								None	PCR2x									
wgEncodeBroadHistoneNhekH3k4me1StdAln_3Reps.norm5.rawsignal.bw	wgEncodeEH000062	713M	NHEK	H3K4me1	ChipSeq	Signal	GSM733698	254ae71d882b55a6e863f0722ab7b63e	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneNhekH3k4me1StdAln_3Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000072	bigWig	Bernstein	exp	std															2010-11-05								
wgEncodeUwHistoneSaecH3k27me3StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000420	852M	SAEC	H3K27me3	ChipSeq	Signal	GSM945200	7d240e1017f76af688f957a8784f57e6	2009-10-12	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwHistoneSaecH3k27me3StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000473	bigWig	Stam	exp	std															2010-06-15								
wgEncodeUwTfbsNhekInputStdAln_1Reps.norm5.rawsignal.bw	wgEncodeEH000472	1.8G	NHEK	Input	ChipSeq	Signal	GSM749744	7a537e729343dbc226846a1aa7d220d0	2010-02-18	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwTfbsNhekInputStdAln_1Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000472	bigWig	Stam	input	std															2010-06-10								
wgEncodeHaibTfbsGm12878Tcf12Pcr1xAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001485	1.6G	GM12878	TCF12	ChipSeq	Signal	GSM803389	f38e936b919de7fa2e0ad55987b2f73b	2009-10-27	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsGm12878Tcf12Pcr1xAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL516	bigWig	Myers	exp						SL673								None	PCR1x	2010-06-07								
wgEncodeDukeDnaseGM18507.fdr01peaks.hg19.bb	wgEncodeEH000581	1.9M	GM18507		DnaseSeq	Peaks	GSM816653	882467555b1b225c5b7419d28f6413a5		Duke	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeDukeDnaseGM18507.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
spp.optimal.wgEncodeSydhTfbsGm12892Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12892InputIggmusAlnRep0.bb	wgEncodeEH000729	1.3M	GM12892	Pol2	ChipSeq	Peaks	GSM935640	218924ded5d2f96c5ab780189b28422c	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsGm12892Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12892InputIggmusAlnRep0.bb	SPP	hub	wgEncodeEH000711	bigBed	Snyder	exp	IgG-mus													None										
