filename	dccAccession	size	cell	antibody	dataType	view	filename	localfile	geoSampleAccession	md5sum	dateSubmitted	lab	dataVersion	url	softwareVersion	exprdir	controlId	type	dateResubmitted	grant	setType	control	labExpId	treatment	protocol
peakSeq.optimal.wgEncodeSydhTfbsHelas3CfosStdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH000647	778K	HeLa-S3	c-Fos	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3CfosStdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3CfosStdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	GSM935317	c61b3cd7ca5ebbfb1c2c6f04efb7d0bd	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3CfosStdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000612	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeHaibTfbsK562Bcl3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001570	338K	K562	BCL3	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Bcl3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Bcl3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	GSM803518	921bb8699629b626bdbc330ab102f13c	2010-09-21	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Bcl3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	PeakSeq	hub	SL2455	bigBed		Myers	exp		SL1196	None	PCR1x
peakSeq.optimal.wgEncodeUchicagoTfbsK562EjunbControlAlnRep0_vs_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	wgEncodeEH001210	834K	K562	eGFP-JunB	ChipSeq	Peaks	peakSeq.optimal.wgEncodeUchicagoTfbsK562EjunbControlAlnRep0_vs_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeUchicagoTfbsK562EjunbControlAlnRep0_vs_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	GSM777638	0a0f48da3c583439c6bd038e2a1dbc25	2011-01-27	UChicago	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUchicagoTfbsK562EjunbControlAlnRep0_vs_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	PeakSeq	hub	K562/Input/Control	bigBed		White	exp	Control			
peakSeq.optimal.wgEncodeSydhTfbsGm12878Ctcfc20StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH001851	2.1M	GM12878	CTCF_-C-20-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878Ctcfc20StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878Ctcfc20StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	GSM935611	1f0d8a23834eff92d584b91587f7e08a	2011-01-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Ctcfc20StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeSydhTfbsHelas3Baf155IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	wgEncodeEH000720	690K	HeLa-S3	BAF155	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Baf155IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Baf155IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	GSM935637	00d5dc80004bdc1b2de52aa2dcac1274	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Baf155IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	PeakSeq	hub	wgEncodeEH000633	bigBed		Snyder	exp	IgG-mus		None	
peakSeq.optimal.wgEncodeSydhTfbsGm12878Gcn5StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH001874	290K	GM12878	GCN5	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878Gcn5StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878Gcn5StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	GSM935415	ae656549127f772068a00850b6d7d6e9	2011-01-21	Harvard-Weissman-	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Gcn5StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001484	770K	GM12878	IRF4	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803390	1e810b451c3cb808e882ce71d1d8d51f	2009-10-27	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	2010-06-07	Myers	exp		SL838	None	PCR1x
peakSeq.optimal.wgEncodeSydhTfbsK562MaxStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000637	410K	K562	Max	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562MaxStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562MaxStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935539	e3524852eb5610a5e0af3fb54208e57f	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562MaxStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeHaibTfbsK562Yy1V0416102AlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	wgEncodeEH001623	1.3M	K562	YY1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Yy1V0416102AlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Yy1V0416102AlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	GSM803470	c8a58565eb649af44a107301c68546de	2010-12-23	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Yy1V0416102AlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL1396	bigBed		Myers	exp		SL2946	None	v041610.2
peakSeq.optimal.wgEncodeHaibTfbsH1hescTcf12Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001531	482K	H1-hESC	TCF12	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsH1hescTcf12Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsH1hescTcf12Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	GSM803427	07a086ff5829f3dc5985f640ec92ef50	2010-04-22	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsH1hescTcf12Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	PeakSeq	hub	SL969	bigBed		Myers	exp		SL1158	None	PCR1x
peakSeq.optimal.wgEncodeHaibTfbsGm12878Bcl11aPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001486	986K	GM12878	BCL11A	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Bcl11aPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Bcl11aPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803388	c07386cff09db20d7cb4b1d49c39391c	2009-11-25	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Bcl11aPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	2010-06-07	Myers	exp		SL650	None	PCR1x
peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	wgEncodeEH000667	410K	K562	c-Jun	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	GSM935468	a9b5422c3d57efc2d8df18f4bcf42842	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000656	bigBed		Snyder	exp	std		IFNa6h	
peakSeq.optimal.wgEncodeHaibTfbsK562Zbtb7asc34508V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001620	922K	K562	ZBTB7A_-SC-34508-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Zbtb7asc34508V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Zbtb7asc34508V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	GSM803473	c78d5fc702d3c4420637cfb895ca9532	2010-12-22	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Zbtb7asc34508V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	PeakSeq	hub	SL2455	bigBed		Myers	exp		SL2265	None	v041610.1
peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfng30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.bb	wgEncodeEH000673	474K	K562	c-Jun	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfng30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfng30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.bb	GSM935602	420de14da77696a89c44fbc7b4e222ec	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfng30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000657	bigBed		Snyder	exp	std		IFNg30	
peakSeq.optimal.wgEncodeHaibTfbsGm12878Zbtb33Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001488	410K	GM12878	ZBTB33	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Zbtb33Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Zbtb33Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803392	c26c7f0f6249908cc9b0adf0b147c718	2009-11-30	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Zbtb33Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	2010-06-07	Myers	exp		SL814	None	PCR1x
peakSeq.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.bb	wgEncodeEH000708	1.1M	GM12878	Pol2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.bb	GSM935386	f0fa987c652c085c1c5a8f95e8130b85	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.bb	PeakSeq	hub	wgEncodeEH000706	bigBed		Snyder	exp	IgG-mus		None	
peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	wgEncodeEH000668	426K	K562	c-Jun	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	GSM935467	d6cce0151173506054fb8d11fcdff2a5	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562CjunIfng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000658	bigBed		Snyder	exp	std		IFNg6h	
peakSeq.optimal.wgEncodeHaibTfbsHepg2Zbtb33Pcr1xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	wgEncodeEH001503	458K	HepG2	ZBTB33	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsHepg2Zbtb33Pcr1xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsHepg2Zbtb33Pcr1xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	GSM803449	6958bd1a301b3b6aad342ec555569dbd	2009-12-17	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsHepg2Zbtb33Pcr1xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL593	bigBed	2010-06-04	Myers	exp		SL981	None	PCR1x
peakSeq.optimal.wgEncodeSydhTfbsK562CjunStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000620	682K	K562	c-Jun	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562CjunStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562CjunStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935411	6274715d7959c44b437f681687db3693	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562CjunStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeUchicagoTfbsK562EjundControlAlnRep0_vs_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	wgEncodeEH001211	1.2M	K562	eGFP-JunD	ChipSeq	Peaks	peakSeq.optimal.wgEncodeUchicagoTfbsK562EjundControlAlnRep0_vs_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeUchicagoTfbsK562EjundControlAlnRep0_vs_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	GSM777639	bc8f01add49ed2858fe5d88b48bf8bec	2011-01-27	UChicago	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUchicagoTfbsK562EjundControlAlnRep0_vs_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	PeakSeq	hub	K562/Input/Control	bigBed		White	exp	Control			
peakSeq.optimal.wgEncodeHaibTfbsGm12878RxraPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001541	610K	GM12878	RXRA	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878RxraPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878RxraPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803341	ec18526913eea181381bfe525378c31a	2010-06-07	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878RxraPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed		Myers	exp		SL1063	None	PCR1x
peakSeq.optimal.wgEncodeSydhTfbsK562Tal1sc12984IggmusAlnRep0_vs_wgEncodeSydhTfbsK562InputIggmusAlnRep0.bb	wgEncodeEH001824	1.4M	K562	TAL1_-SC-12984-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Tal1sc12984IggmusAlnRep0_vs_wgEncodeSydhTfbsK562InputIggmusAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Tal1sc12984IggmusAlnRep0_vs_wgEncodeSydhTfbsK562InputIggmusAlnRep0.bb	GSM935496	f5ed1bd313e3eb87622e435c4ac9ca07	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Tal1sc12984IggmusAlnRep0_vs_wgEncodeSydhTfbsK562InputIggmusAlnRep0.bb	PeakSeq	hub	wgEncodeEH000726	bigBed		Snyder	exp	IgG-mus		None	
peakSeq.optimal.wgEncodeSydhTfbsK562NfyaStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH002021	738K	K562	NF-YA	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562NfyaStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562NfyaStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935433	db8626036ca79427c237a51c2230dcde	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562NfyaStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeHaibTfbsH1hescSin3ak20Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001530	466K	H1-hESC	Sin3Ak-20	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsH1hescSin3ak20Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsH1hescSin3ak20Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	GSM803428	c5c9538166b755615065a0cf46aa09bd	2010-04-22	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsH1hescSin3ak20Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	PeakSeq	hub	SL969	bigBed		Myers	exp		SL1157	None	PCR1x
peakSeq.optimal.wgEncodeSydhTfbsHepg2Maffm8194IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	wgEncodeEH001841	1.7M	HepG2	MafF_-M8194-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHepg2Maffm8194IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHepg2Maffm8194IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	GSM935306	e1bb09e8a8139d9038483b16372b5d13	2011-01-18	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHepg2Maffm8194IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH001791	bigBed		Snyder	exp	IgG-rab		None	
peakSeq.optimal.wgEncodeSydhTfbsK562Atf3StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000700	290K	K562	ATF3	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Atf3StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Atf3StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935391	95941288d550372d8b151dad90680d01	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Atf3StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None	
