LncRNA_GeneId	LncRNA_Txid	Hg19_coordinates	No_Exons	LncRNA_tx_size	LncRNA_IntronS_size	category	GeneId_Cod.Pot	Genc_polyA	DiTAG5p3p,DiTAG5p,DiTAG3p
ENSG00000231305.3	ENST00000480931.1	chr3:128580389-128584447	2	700	3358	intergenic	35.61	0	0,1,0
ENSG00000256880.1	ENST00000539989.1	chr3:128679210-128684200	3	1065	3924	intronic	2.29	0	0,0,0
ENSG00000250856.1	ENST00000502688.1	chr3:128719320-128720388	3	498	569	intergenic	0	0	0,0,0
ENSG00000250856.1	ENST00000503572.1	chr3:128719477-128720388	2	538	373	intergenic	-3.89	0	0,0,0
ENSG00000206417.4	ENST00000511998.1	chr3:129034235-129037154	4	917	2000	exonic	1.10	0	0,1,0
ENSG00000206417.4	ENST00000433902.2	chr3:129034363-129043390	2	486	8541	exonic	-1.26	0	0,1,0
ENSG00000206417.4	ENST00000383461.2	chr3:129036949-129045068	4	2600	5517	intergenic	5.58	0	0,0,0
ENSG00000206417.4	ENST00000537780.1	chr3:129037037-129042342	3	362	4942	intergenic	4.08	0	0,0,0
ENSG00000206417.4	ENST00000502789.2	chr3:129037079-129043412	5	922	5408	intergenic	5.00	0	0,0,0
ENSG00000250643.1	ENST00000509201.1	chr3:129672948-129688137	4	466	14721	intergenic	0.77	0	0,0,0
ENSG00000248243.1	ENST00000514010.1	chr3:129808276-129813147	4	713	4156	intergenic	-3.02	0	0,0,0
ENSG00000249846.1	ENST00000514145.1	chr3:129831393-129838017	3	569	6054	intergenic	-1.90	0	0,1,0
ENSG00000249846.1	ENST00000507856.1	chr3:129831393-129838273	2	569	6311	intergenic	0	0	0,1,1
ENSG00000249846.1	ENST00000504808.1	chr3:129831495-129838359	3	545	6318	intergenic	-1.45	0	0,0,0
ENSG00000250592.1	ENST00000504737.1	chr3:130618258-130648820	2	340	30222	intronic	-0.77	0	0,0,0
ENSG00000250129.1	ENST00000506476.1	chr3:130772161-130791183	3	591	18430	intronic	-2.69	0	0,1,0
ENSG00000250129.1	ENST00000511339.1	chr3:130772204-130791179	3	667	18307	intronic	-0.41	0	0,1,0
ENSG00000250129.1	ENST00000513940.1	chr3:130772204-130791179	3	671	18303	intronic	-2.69	0	0,1,0
ENSG00000250608.1	ENST00000502521.1	chr3:131043936-131100319	4	1978	54403	intronic	-0.92	0	0,1,1
ENSG00000250608.1	ENST00000511699.1	chr3:131046407-131049712	2	2189	1116	intronic	4.34	0	0,1,1
ENSG00000250608.1	ENST00000513905.1	chr3:131047217-131080455	3	260	32977	intronic	0	0	0,1,0
ENSG00000250608.1	ENST00000441345.2	chr3:131048932-131080441	2	812	30697	intronic	3.02	0	0,1,0
ENSG00000248468.1	ENST00000503006.1	chr3:131236675-131239724	2	575	2474	intergenic	-3.65	0	0,0,1
ENSG00000240962.1	ENST00000489343.1	chr3:132440594-132469621	5	2957	26067	exonic	39.31	1	0,0,1
ENSG00000248724.1	ENST00000503298.1	chr3:132440594-132469636	5	2972	26067	exonic	39.31	1	0,0,1
ENSG00000240962.1	ENST00000463373.1	chr3:132441186-132546850	9	1751	103906	exonic	4.55	0	0,1,0
ENSG00000248724.1	ENST00000504440.1	chr3:132441186-132593067	11	2507	149365	exonic	4.55	1	0,1,0
ENSG00000249725.1	ENST00000505557.1	chr3:132733848-132755896	2	384	21664	intergenic	-3.11	0	0,0,0
ENSG00000251011.1	ENST00000504993.1	chr3:132964950-132975892	4	705	10235	intronic	-2.67	0	0,0,0
ENSG00000251011.1	ENST00000505721.1	chr3:132965270-132976032	3	2427	8334	intronic	-3.36	0	0,0,0
ENSG00000249993.1	ENST00000515542.1	chr3:133148113-133174620	5	894	25610	intronic	2.02	0	0,0,1
ENSG00000243832.1	ENST00000483245.1	chr3:133774100-133776492	2	640	1752	intergenic	6.27	0	0,0,0
ENSG00000244351.1	ENST00000484106.1	chr3:133784147-133794057	3	823	9086	intergenic	0.45	0	0,0,1
ENSG00000240006.1	ENST00000482019.1	chr3:134032418-134040013	2	294	7301	intergenic	2.96	0	0,0,1
ENSG00000240086.1	ENST00000466206.1	chr3:135074909-135158671	4	562	83198	intergenic	-3.07	0	0,0,0
ENSG00000240086.1	ENST00000459861.1	chr3:135092637-135158664	4	827	65198	intergenic	-3.07	0	0,0,1
ENSG00000240086.1	ENST00000473001.1	chr3:135097888-135158730	3	582	60259	intergenic	-2.32	0	0,0,1
ENSG00000239213.1	ENST00000461864.1	chr3:136560568-136580879	3	1194	19116	intronic	-3.91	0	0,1,0
ENSG00000239213.1	ENST00000474250.1	chr3:136561033-136580891	4	827	19029	intronic	-6.47	1	1,1,1
ENSG00000239213.1	ENST00000470236.1	chr3:136561299-136580896	3	612	18984	intronic	2.22	0	0,1,0
ENSG00000249407.1	ENST00000462176.2	chr3:136677967-136701038	2	562	22509	exonic	2.18	0	0,1,1
ENSG00000239513.1	ENST00000478772.1	chr3:137490791-137499720	5	1288	7638	intergenic	0.44	1	0,0,0
ENSG00000239513.1	ENST00000465283.1	chr3:137493383-137496438	4	625	2428	intergenic	-1.06	0	0,0,0
ENSG00000239513.1	ENST00000471091.1	chr3:137493386-137496438	4	433	2617	intergenic	-1.06	0	0,0,0
ENSG00000239513.1	ENST00000469216.1	chr3:137493834-137496438	3	646	1957	intergenic	-1.06	0	0,1,0
ENSG00000244578.1	ENST00000495287.1	chr3:138654031-138662862	3	3538	5292	intergenic	6.42	0	1,1,1
ENSG00000244578.1	ENST00000483650.1	chr3:138656750-138662845	3	865	5229	intergenic	5.54	0	0,1,1
ENSG00000244578.1	ENST00000477059.1	chr3:138659270-138661420	2	483	1667	intergenic	3.47	0	0,1,1
ENSG00000232416.2	ENST00000418282.1	chr3:138823027-138844009	3	3518	17463	intronic	11.35	1	0,1,0
ENSG00000248932.1	ENST00000504670.1	chr3:139108657-139163205	3	602	53945	intergenic	-5.23	0	0,1,0
ENSG00000248932.1	ENST00000507362.1	chr3:139108660-139163167	3	551	53955	intergenic	-5.23	0	0,1,0
ENSG00000248932.1	ENST00000512622.1	chr3:139108672-139142235	2	482	33081	intergenic	-5.11	0	0,1,0
ENSG00000248932.1	ENST00000510068.1	chr3:139108680-139171082	4	569	61831	intergenic	-3.42	0	0,1,0
ENSG00000248932.1	ENST00000515247.1	chr3:139108682-139302161	5	567	192909	intronic	-4.01	0	0,1,0
ENSG00000248932.1	ENST00000514729.1	chr3:139108718-139141891	2	588	32585	intergenic	0	0	1,1,1
ENSG00000248790.1	ENST00000512398.1	chr3:139185272-139185637	2	273	92	intronic	0	0	0,1,0
ENSG00000248932.1	ENST00000381790.3	chr3:139258758-139302096	3	494	42843	intronic	-2.11	0	0,0,0
ENSG00000250543.1	ENST00000506934.1	chr3:139407245-139408184	2	607	332	intergenic	-10.13	0	0,0,0
ENSG00000251471.1	ENST00000504735.1	chr3:139556062-139578736	3	539	22134	intergenic	2.55	0	0,0,0
ENSG00000249290.1	ENST00000502712.1	chr3:140168277-140173573	5	794	4499	intronic	3.38	0	0,0,1
ENSG00000249290.1	ENST00000509191.1	chr3:140168352-140173595	6	798	4441	intronic	3.38	0	0,0,1
ENSG00000249290.1	ENST00000503357.1	chr3:140171370-140179193	4	478	7343	intronic	-1.57	0	0,0,0
ENSG00000251058.1	ENST00000483759.2	chr3:140179842-140181667	2	482	1343	intronic	-1.24	0	0,0,0
ENSG00000250433.1	ENST00000513309.1	chr3:140224453-140227631	2	2693	485	intronic	2.97	1	0,0,0
ENSG00000248773.1	ENST00000513802.1	chr3:140691586-140692097	2	393	118	intronic	-7.03	0	0,1,1
ENSG00000251270.1	ENST00000512277.1	chr3:140833966-140843024	3	392	8665	intronic	5.72	0	0,0,1
ENSG00000249417.1	ENST00000507698.1	chr3:140986195-141085979	3	422	99361	intronic	-8.52	1	0,0,1
ENSG00000250170.1	ENST00000507770.1	chr3:141243975-141244963	2	612	376	intronic	-11.86	0	0,0,1
ENSG00000242104.2	ENST00000479349.1	chr3:141382041-141404009	4	484	21482	intergenic	1.74	0	0,0,0
ENSG00000242104.2	ENST00000474979.2	chr3:141403947-141439915	5	555	35410	intergenic	-0.13	0	0,0,0
ENSG00000244124.1	ENST00000492725.1	chr3:141637094-141637863	2	376	393	intronic	0	0	0,0,1
ENSG00000244327.1	ENST00000460977.1	chr3:142184157-142191179	2	765	6257	intronic	0.07	0	0,0,0
ENSG00000239641.1	ENST00000485338.1	chr3:142373626-142375587	2	346	1615	intronic	-2.57	0	0,0,0
ENSG00000243818.3	ENST00000476385.1	chr3:142645517-142661376	5	1825	14031	intergenic	0.24	0	0,0,1
ENSG00000243818.3	ENST00000465194.3	chr3:142656292-142660299	2	499	3508	intergenic	0	0	0,0,0
ENSG00000243818.3	ENST00000479792.1	chr3:142657082-142660613	2	787	2744	intergenic	-5.11	0	0,0,0
ENSG00000241570.2	ENST00000497652.1	chr3:142682900-142719932	5	516	36513	intergenic	2.91	0	0,1,0
ENSG00000241570.2	ENST00000478823.1	chr3:142683002-142683745	2	610	133	intergenic	-1.73	0	0,0,0
ENSG00000241570.2	ENST00000493825.1	chr3:142683282-142683966	2	576	108	intergenic	4.96	0	0,0,0
ENSG00000243733.1	ENST00000492307.1	chr3:142830644-142831201	2	368	189	intergenic	-5.77	0	0,0,0
ENSG00000241679.2	ENST00000483262.1	chr3:142842204-142850735	2	391	8140	intergenic	0.66	1	1,1,1
ENSG00000241679.2	ENST00000465880.1	chr3:142850116-142850733	2	529	88	intergenic	0.65	1	0,0,1
ENSG00000240888.1	ENST00000491347.1	chr3:143031909-143033271	2	441	921	intronic	-0.92	0	0,0,1
ENSG00000240012.1	ENST00000479030.1	chr3:143061088-143065913	4	518	4305	intronic	-6.85	0	0,0,0
ENSG00000244493.1	ENST00000490153.1	chr3:143100180-143101003	2	327	496	exonic	-1.99	0	0,0,0
ENSG00000244358.1	ENST00000495382.1	chr3:145657699-145679323	4	799	20823	intergenic	0.38	0	0,0,0
ENSG00000244358.1	ENST00000482351.1	chr3:145657755-145675618	2	624	17239	intergenic	0.38	0	0,0,0
ENSG00000240095.1	ENST00000494509.1	chr3:145679542-145681410	2	569	1299	intergenic	-4.38	0	0,0,0
ENSG00000240032.1	ENST00000490375.1	chr3:145784131-145786972	2	709	2132	exonic	-4.03	1	0,0,0
ENSG00000241457.1	ENST00000473817.1	chr3:146307389-146308112	2	450	273	exonic	-4.09	0	0,0,0
ENSG00000243620.1	ENST00000473299.1	chr3:146627472-147088443	6	570	460397	intergenic	4.73	0	0,0,1
ENSG00000242671.1	ENST00000470860.1	chr3:146639710-146641628	3	516	1401	intergenic	2.29	0	0,1,0
ENSG00000242671.1	ENST00000471638.1	chr3:146639750-146643005	2	1829	1426	intergenic	2.29	0	0,1,1
ENSG00000241202.1	ENST00000462168.1	chr3:147104754-147105240	2	268	218	exonic	0	0	0,0,1
ENSG00000239661.1	ENST00000470739.1	chr3:147561910-147564444	3	493	2040	intergenic	-3.82	0	0,0,0
ENSG00000239922.1	ENST00000467198.1	chr3:147657791-147660801	2	2569	441	intergenic	-0.08	0	0,0,0
ENSG00000239922.1	ENST00000485006.1	chr3:147657807-147724542	4	424	66309	intergenic	1.82	0	0,0,0
ENSG00000241131.1	ENST00000490465.1	chr3:147795946-147805816	2	391	9479	intergenic	-0.47	1	0,0,1
ENSG00000241792.1	ENST00000476987.1	chr3:147810962-147845020	4	492	33564	intergenic	-3.48	1	0,0,0
ENSG00000244650.2	ENST00000477153.1	chr3:147878698-147944382	3	490	65193	intergenic	-3.13	1	0,0,0
ENSG00000244650.2	ENST00000470219.2	chr3:147909506-147944393	3	376	34510	intergenic	4.47	1	0,0,0
ENSG00000243347.1	ENST00000460324.1	chr3:147913516-147997885	5	679	83687	intergenic	-3.95	0	0,1,0
ENSG00000242440.1	ENST00000469812.1	chr3:147998678-148029947	3	378	30890	intergenic	0	0	0,0,0
ENSG00000242440.1	ENST00000481334.1	chr3:148029934-148117743	3	390	87418	intergenic	-5.39	1	0,0,0
ENSG00000240521.1	ENST00000488190.1	chr3:148568720-148677899	5	1414	107762	intronic	0.38	1	0,0,0
ENSG00000239718.1	ENST00000492461.1	chr3:148804119-148820610	3	415	16075	exonic	5.04	0	0,1,0
ENSG00000244162.1	ENST00000482639.1	chr3:148994297-149009587	5	566	14721	intergenic	-1.34	0	0,0,0
ENSG00000244468.1	ENST00000489011.1	chr3:149002569-149051440	2	551	48320	exonic	2.10	0	0,1,1
ENSG00000240541.2	ENST00000496491.1	chr3:149095565-149104370	2	754	8051	exonic	2.59	1	1,1,1
ENSG00000240541.2	ENST00000484046.1	chr3:149096006-149104368	3	488	7873	intergenic	0	1	0,0,1
ENSG00000243885.1	ENST00000462931.1	chr3:149101966-149103587	2	1001	620	intergenic	-1.83	0	0,1,0
ENSG00000241985.1	ENST00000463167.1	chr3:149366784-149367971	2	451	736	intronic	-8.23	0	0,0,0
ENSG00000241313.2	ENST00000495094.1	chr3:149374807-149376098	2	975	316	exonic	18.65	0	0,1,1
ENSG00000241313.2	ENST00000466836.1	chr3:149374839-149375593	2	468	286	exonic	7.90	0	0,1,1
ENSG00000241313.2	ENST00000479752.1	chr3:149375997-149379151	3	1700	1453	intronic	-4.04	1	0,1,0
ENSG00000242791.2	ENST00000471176.2	chr3:149694542-149697115	3	680	1892	intronic	-3.47	1	0,1,1
ENSG00000242791.2	ENST00000323689.9	chr3:149695885-149697142	2	331	926	intronic	-3.47	1	0,0,1
ENSG00000243944.1	ENST00000487840.1	chr3:149757001-149931401	3	372	174027	intronic	0	0	0,1,0
ENSG00000243321.1	ENST00000464673.1	chr3:149795281-149797904	2	1967	656	intergenic	0.99	1	0,0,0
ENSG00000243944.1	ENST00000472821.1	chr3:149814230-149868571	3	522	53818	intergenic	-2.57	0	0,1,0
ENSG00000243944.1	ENST00000489690.1	chr3:149815819-149931513	3	557	115136	intergenic	-9.57	0	0,1,0
ENSG00000241048.1	ENST00000474444.1	chr3:149919961-149942977	6	606	22406	intergenic	3.15	0	0,0,1
ENSG00000244541.1	ENST00000472890.1	chr3:149956306-149957990	3	472	1211	intergenic	-4.15	0	0,0,1
ENSG00000244541.1	ENST00000498005.1	chr3:149956487-149957996	3	525	983	intergenic	-4.15	0	1,1,1
ENSG00000243550.2	ENST00000471222.2	chr3:149983199-150005160	3	335	21625	intergenic	2.02	0	0,0,1
ENSG00000240137.1	ENST00000471093.1	chr3:150421351-150437775	3	302	16121	exonic	6.44	0	1,1,1
ENSG00000240137.1	ENST00000475393.1	chr3:150421830-150437933	4	621	15480	intergenic	6.44	0	1,1,1
ENSG00000240137.1	ENST00000463755.1	chr3:150425754-150437782	3	272	11755	intergenic	2.62	0	0,0,1
ENSG00000244265.1	ENST00000461943.1	chr3:150479724-150480325	2	441	160	exonic	-0.32	0	0,1,1
ENSG00000239265.1	ENST00000476886.1	chr3:150570271-150798513	5	2223	226016	encompassing	5.31	0	0,0,1
ENSG00000214237.4	ENST00000397891.3	chr3:150588832-150612089	9	1071	22179	intergenic	1.34	0	0,0,0
ENSG00000214237.4	ENST00000465419.1	chr3:150588854-150608847	7	797	19191	intergenic	1.34	0	0,0,0
ENSG00000243273.1	ENST00000469268.1	chr3:150608423-150756605	3	565	147616	encompassing	-0.35	0	0,0,0
ENSG00000244382.1	ENST00000474598.1	chr3:150618941-150621181	2	449	1791	intergenic	-3.43	0	0,0,0
ENSG00000239265.1	ENST00000465576.1	chr3:150690465-150797617	6	2045	105103	exonic	5.31	0	0,0,1
ENSG00000241151.1	ENST00000492731.1	chr3:151354962-151375754	3	580	20211	intergenic	1.89	0	0,0,0
ENSG00000242908.2	ENST00000483843.2	chr3:151469231-151645956	5	628	176094	intronic	-1.48	0	0,0,0
ENSG00000242908.2	ENST00000475855.1	chr3:151469259-151645963	4	480	176222	intronic	-1.48	0	0,0,0
ENSG00000240602.2	ENST00000471766.1	chr3:151488216-151491740	2	707	2817	intergenic	-8.52	0	0,1,0
ENSG00000240602.2	ENST00000483636.1	chr3:151488248-151502682	3	1285	13148	intergenic	-3.64	1	0,1,1
ENSG00000240602.2	ENST00000463420.1	chr3:151488266-151502205	2	720	13219	intergenic	-3.64	0	1,1,1
ENSG00000240602.2	ENST00000496128.1	chr3:151488360-151494700	2	149	6191	intergenic	0	0	0,1,1
ENSG00000240602.2	ENST00000462937.1	chr3:151491267-151501697	3	322	10107	intergenic	-6.86	0	0,0,1
ENSG00000250271.1	ENST00000485020.1	chr3:151515272-151526037	3	390	10374	intergenic	2.80	0	0,0,0
ENSG00000239941.1	ENST00000482382.1	chr3:151835962-151869513	2	554	32997	intergenic	-2.69	0	0,1,0
ENSG00000243305.1	ENST00000463255.1	chr3:152175548-152214602	2	474	38580	exonic	2.26	0	0,1,0
ENSG00000244545.1	ENST00000496084.1	chr3:152365935-152368236	2	487	1814	intergenic	0	0	0,0,0
ENSG00000241732.1	ENST00000460407.1	chr3:152557179-152559228	1	2050	0	intergenic	0.50	1	0,0,1
ENSG00000244268.1	ENST00000487827.1	chr3:152874300-152879564	2	323	4941	intergenic	0.99	0	0,1,0
ENSG00000241220.1	ENST00000498457.1	chr3:153074896-153091975	2	634	16445	intergenic	3.87	0	0,1,0
ENSG00000241912.1	ENST00000462300.1	chr3:153094620-153095351	2	382	349	intergenic	0.39	0	0,1,0
ENSG00000238755.2	ENST00000492569.1	chr3:153102723-153105157	2	1958	476	intergenic	0.33	0	0,0,0
ENSG00000240456.2	ENST00000493214.2	chr3:153102898-153480315	7	812	376600	encompassing	-0.73	0	0,0,0
ENSG00000243012.1	ENST00000462835.1	chr3:153149645-153161320	3	515	11159	intergenic	5.15	0	0,0,0
ENSG00000240456.2	ENST00000488210.1	chr3:153448550-153697975	4	524	248899	intergenic	1.75	0	0,0,0
ENSG00000243486.1	ENST00000463297.1	chr3:153599315-153658625	6	703	58603	intergenic	-3.06	0	1,1,1
ENSG00000243069.1	ENST00000491862.1	chr3:153742190-153838999	4	2598	94209	exonic	1.23	1	0,0,0
ENSG00000243069.1	ENST00000467912.1	chr3:153744266-153839121	4	628	94225	exonic	-4.54	0	0,1,1
ENSG00000243069.1	ENST00000480639.1	chr3:153744268-153839052	4	582	94200	exonic	-4.54	0	0,1,1
ENSG00000243069.1	ENST00000479270.1	chr3:153744318-153839121	4	595	94206	exonic	-7.48	0	0,1,1
ENSG00000243861.1	ENST00000498604.1	chr3:154229324-154257098	2	279	27495	intergenic	0	0	0,0,0
ENSG00000243969.1	ENST00000478814.1	chr3:154544805-154578806	2	351	33650	intergenic	-6.13	0	0,0,0
ENSG00000243953.1	ENST00000486545.1	chr3:154687072-154688012	2	521	419	intergenic	-9.93	0	0,0,0
ENSG00000240666.1	ENST00000484721.1	chr3:154876530-154901074	2	457	24087	exonic	3.40	0	0,0,0
ENSG00000241336.1	ENST00000462531.1	chr3:154958734-154960913	2	905	1274	intergenic	-5.66	1	0,0,0
ENSG00000241336.1	ENST00000490497.1	chr3:154958737-154960933	3	423	1772	intergenic	-5.66	1	0,0,0
ENSG00000240045.1	ENST00000489090.1	chr3:155008018-155011564	3	873	2672	intergenic	-2.05	1	0,1,1
ENSG00000242790.1	ENST00000470024.1	chr3:155008977-155011965	3	444	2543	intergenic	-1.10	1	0,0,0
ENSG00000239508.1	ENST00000475196.1	chr3:155166973-155175542	2	1308	7261	intronic	5.73	1	0,0,0
ENSG00000242925.1	ENST00000472913.1	chr3:155203592-155204910	2	408	910	intronic	-0.71	0	0,0,0
ENSG00000240596.1	ENST00000473876.1	chr3:155933349-155945672	4	538	11783	intronic	-0.83	0	0,0,0
ENSG00000242370.1	ENST00000467794.1	chr3:156158946-156164694	3	456	5291	intronic	-3.59	0	0,0,0
ENSG00000243926.1	ENST00000492937.1	chr3:156389651-156392167	2	441	2075	exonic	3.72	1	1,1,1
ENSG00000243926.1	ENST00000478005.1	chr3:156389653-156391722	2	554	1515	intronic	3.72	1	0,0,1
ENSG00000243926.1	ENST00000463449.1	chr3:156389711-156390659	2	735	213	intergenic	3.72	1	0,0,1
ENSG00000240875.1	ENST00000472943.1	chr3:156465135-156534823	3	3306	66381	intergenic	3.36	1	1,1,1
ENSG00000240875.1	ENST00000488584.1	chr3:156467790-156469308	3	601	916	intergenic	-7.62	0	1,1,1
ENSG00000240875.1	ENST00000473352.1	chr3:156470852-156534851	2	566	63433	intergenic	3.16	0	1,1,1
ENSG00000243629.1	ENST00000471357.1	chr3:156799456-156840793	4	2018	39317	intergenic	5.27	1	1,1,1
ENSG00000241544.1	ENST00000469196.1	chr3:156799630-156806336	3	1497	5208	intergenic	0.35	1	0,0,1
ENSG00000241135.1	ENST00000467995.1	chr3:156807670-156817618	2	589	9359	intergenic	-1.53	0	0,1,0
ENSG00000241135.1	ENST00000474477.1	chr3:156807670-156817945	3	571	9703	intergenic	1.61	0	0,1,0
ENSG00000241135.1	ENST00000471719.1	chr3:156807670-156818924	3	791	10462	intergenic	-1.53	1	0,1,0
ENSG00000241770.1	ENST00000480817.1	chr3:156881241-156886922	2	320	5361	intergenic	1.05	0	0,0,0
ENSG00000243176.1	ENST00000460796.1	chr3:156893012-156957753	2	542	64199	intergenic	8.52	0	0,1,0
ENSG00000243176.1	ENST00000487238.1	chr3:156893058-157099054	3	483	205512	exonic	8.52	0	0,1,0
ENSG00000243176.1	ENST00000488040.1	chr3:156893136-157003080	3	567	109376	intronic	8.52	0	0,1,0
ENSG00000243176.1	ENST00000475102.1	chr3:156948068-157033684	4	384	85230	intronic	8.52	0	0,0,0
ENSG00000243176.1	ENST00000494885.1	chr3:157003949-157033934	2	517	29468	intronic	0	0	0,0,0
ENSG00000239716.1	ENST00000491909.1	chr3:157694350-157695925	2	466	1109	intergenic	2.99	0	0,0,0
ENSG00000242536.1	ENST00000488999.1	chr3:157734005-157806772	5	716	72048	intergenic	2.30	0	0,0,1
ENSG00000242536.1	ENST00000498241.1	chr3:157734160-157806786	3	393	72232	intergenic	0.00	0	0,0,0
ENSG00000243150.1	ENST00000475981.1	chr3:158263009-158288855	5	1640	24203	exonic	-0.72	0	0,1,0
ENSG00000243150.1	ENST00000479233.1	chr3:158271647-158288696	4	472	16575	intergenic	-2.28	0	0,0,0
ENSG00000240207.1	ENST00000477589.1	chr3:158458206-158461381	4	1087	2086	intronic	-5.89	1	0,0,0
ENSG00000240207.1	ENST00000496842.1	chr3:158458215-158461125	3	712	2197	intronic	-5.99	1	0,0,0
ENSG00000241211.1	ENST00000460574.1	chr3:159483176-159486243	2	508	2559	intronic	-11.34	0	0,0,1
ENSG00000241211.1	ENST00000488247.1	chr3:159486106-159486401	2	222	73	intronic	0	0	0,0,0
ENSG00000244040.1	ENST00000497452.1	chr3:159631189-159924879	10	2425	291257	exonic	5.87	0	0,0,0
ENSG00000244040.1	ENST00000462431.1	chr3:159715961-159733648	5	988	16696	intergenic	-1.49	0	0,0,0
ENSG00000244040.1	ENST00000486168.1	chr3:159924296-159943086	4	538	18250	intergenic	-2.57	1	0,1,0
ENSG00000240567.1	ENST00000473595.1	chr3:161144215-161166030	4	2845	18968	intergenic	0.71	0	0,0,1
ENSG00000240354.1	ENST00000497285.1	chr3:161534697-161539696	2	483	4516	intergenic	-3.68	0	0,0,0
ENSG00000241168.1	ENST00000490357.1	chr3:162744184-162949937	5	1834	203916	intergenic	1.20	1	0,0,0
ENSG00000241369.1	ENST00000488287.1	chr3:162845711-162900698	3	430	54556	intergenic	4.19	0	0,0,0
ENSG00000241369.1	ENST00000470546.1	chr3:162895031-163021089	7	1519	124534	intergenic	4.19	1	0,0,1
ENSG00000241369.1	ENST00000474168.1	chr3:162917363-162937929	5	547	20016	intergenic	-13.43	0	0,0,0
ENSG00000241369.1	ENST00000494897.1	chr3:162917363-163021076	7	736	102972	intergenic	-3.56	0	0,0,0
ENSG00000241369.1	ENST00000492553.1	chr3:162917365-163021110	8	836	102903	intergenic	0.29	0	0,0,0
ENSG00000241369.1	ENST00000462928.1	chr3:162917366-162996361	6	584	78407	intergenic	-2.63	1	0,0,0
ENSG00000241369.1	ENST00000489012.1	chr3:162917411-163079351	8	818	161116	intergenic	-2.63	1	0,0,0
ENSG00000241369.1	ENST00000488173.1	chr3:162936848-163021105	5	503	83751	intergenic	-3.56	0	0,0,0
ENSG00000241369.1	ENST00000493473.1	chr3:162937704-163021103	4	568	82829	intergenic	-3.56	1	0,0,0
ENSG00000240792.1	ENST00000477099.1	chr3:163192855-163197153	2	749	3549	intergenic	-4.90	0	0,0,0
ENSG00000241636.1	ENST00000486767.1	chr3:164388666-164403864	4	576	14620	intergenic	4.33	0	0,0,0
ENSG00000241767.2	ENST00000463978.1	chr3:164431883-164448824	2	553	16388	intergenic	2.24	0	0,0,0
ENSG00000241767.2	ENST00000497379.2	chr3:164431889-164549268	4	838	116539	intergenic	-0.99	0	0,0,0
ENSG00000239205.1	ENST00000472120.1	chr3:164867794-164875850	2	1948	6108	intergenic	-3.53	0	0,0,0
ENSG00000244128.1	ENST00000470138.1	chr3:164924748-165298816	4	577	373489	intergenic	-1.89	0	0,0,0
ENSG00000244128.1	ENST00000498616.1	chr3:164924750-165209054	4	563	283739	intergenic	-1.89	0	0,0,0
ENSG00000244128.1	ENST00000494915.1	chr3:164924769-165178321	5	594	252955	intergenic	3.14	0	0,0,0
ENSG00000244128.1	ENST00000496693.1	chr3:165266626-165373211	6	1075	105506	intergenic	-2.18	0	0,0,0
ENSG00000244321.1	ENST00000495159.1	chr3:166287481-166288551	2	755	315	intergenic	-1.51	0	0,0,0
ENSG00000240033.1	ENST00000496403.1	chr3:166552809-166562744	2	789	9146	intergenic	-12.78	0	0,0,0
ENSG00000241669.1	ENST00000498413.1	chr3:167110584-167126307	4	535	15186	intergenic	0.06	0	0,0,0
ENSG00000242924.1	ENST00000463642.1	chr3:167582561-167594705	2	457	11687	intergenic	0.16	0	0,0,0
ENSG00000244214.1	ENST00000464514.1	chr3:167582637-167584402	2	560	1205	intergenic	-6.45	1	0,0,1
ENSG00000244706.2	ENST00000470523.2	chr3:167584288-167588765	3	558	3918	intergenic	0.28	0	0,1,1
ENSG00000240292.1	ENST00000475324.1	chr3:167584423-167601170	7	661	16081	intergenic	1.57	1	0,0,1
